"PostCode","shortPostcode","Year","Town","District","County","Population2019","Population2020","Population2021","Population2022"
"S20 5DN","S20","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",33149.5100581213,33335.5634702097,33522.6611171025,33710.8088596237
"S63 7HF","S63","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S66 1AD","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S35 0DJ","S35","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"DN6 7BH","DN6","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"S63 9EU","S63","2021","ROTHERHAM","BARNSLEY","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"DN14 9AD","DN14","2021","GOOLE","DONCASTER","SOUTH YORKSHIRE",48846.4611595069,49120.6145557784,49396.3066527644,49673.5460865057
"S26 6PB","S26","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",27346.0747047557,27499.5560230957,27653.8987636081,27809.1077610713
"S17 3AX","S17","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",16463.8411753833,16556.245371445,16649.1681910382,16742.6125449651
"S6 1HT","S6","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",61532.8933753642,61878.2500562952,62225.5450702139,62574.7892961188
"S65 1SU","S65","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",37578.6699483036,37789.5822590246,38001.6783264585,38214.9647945037
"S66 9AT","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S73 0EF","S73","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",28535.4937451433,28695.6507419618,28856.706628558,29018.6664499992
"S66 9BA","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S62 6DP","S62","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",21101.0965815127,21219.5276235074,21338.6233661092,21458.3875399861
"S74 0RQ","S74","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",18707.4699869138,18812.4666706206,18918.0526538744,19024.2312441507
"S62 6FN","S62","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",21101.0965815127,21219.5276235074,21338.6233661092,21458.3875399861
"S35 7EG","S35","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S36 9FG","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN3 3GW","DN3","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"S74 9DY","S74","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",18707.4699869138,18812.4666706206,18918.0526538744,19024.2312441507
"S75 3NN","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S66 9JH","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S36 7AD","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN12 3FA","DN12","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25477.4403508963,25620.4338581986,25764.2299242685,25908.8330535104
"S71 3HL","S71","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",47420.4258979409,47686.575594438,47954.2190704533,48223.3647099047
"S63 7BW","S63","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S7 2LB","S7","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",18418.0376449367,18521.4098740226,18625.3622853164,18729.898135122
"S72 8WL","S72","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",26781.9985346252,26932.3139450544,27083.4730088272,27235.4804609936
"S20 3GH","S20","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",33149.5100581213,33335.5634702097,33522.6611171025,33710.8088596237
"S75 5NT","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S35 7AA","S35","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S36 2AS","S36","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN4 8DL","DN4","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S75 6GD","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S65 4NS","S65","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",37578.6699483036,37789.5822590246,38001.6783264585,38214.9647945037
"S36 2AT","S36","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S64 8RN","S64","2021","MEXBOROUGH","ROTHERHAM","SOUTH YORKSHIRE",32424.8728807626,32606.8592276323,32789.8669826836,32973.901878625
"S63 0PU","S63","2021","ROTHERHAM","BARNSLEY","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S66 1AG","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"DN6 0ND","DN6","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"S25 4DB","S25","2021","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",22289.4592994843,22414.560091291,22540.3630180352,22666.8720204869
"S35 0AB","S35","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S17 4HQ","S17","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",16463.8411753833,16556.245371445,16649.1681910382,16742.6125449651
"S35 9WX","S35","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S35 3GT","S35","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S35 7EB","S35","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"DN11 9AR","DN11","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",29948.8531377176,30116.9426903125,30285.9756545819,30455.9573254749
"DN4 0DD","DN4","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S36 8YW","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S35 7AT","S35","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"DN12 1PW","DN12","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25477.4403508963,25620.4338581986,25764.2299242685,25908.8330535104
"S66 7LL","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S36 8YQ","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S75 5GZ","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"DN10 6HD","DN10","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",12766.7127194715,12838.3665827849,12910.4226072685,12982.8830500737
"S13 7JH","S13","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",32397.4084979472,32579.240699488,32762.0934440613,32945.9724595201
"S60 5WG","S60","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",39395.5445037803,39616.6541208805,39839.0047276253,40062.603289136
"S66 7LF","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S60 5XA","S60","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",39395.5445037803,39616.6541208805,39839.0047276253,40062.603289136
"S63 7TB","S63","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S75 3HZ","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S71 5EH","S71","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",47420.4258979409,47686.575594438,47954.2190704533,48223.3647099047
"S75 1PQ","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S25 5ER","S25","2021","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",22289.4592994843,22414.560091291,22540.3630180352,22666.8720204869
"S36 6HN","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S75 6PP","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S26 2AX","S26","2021","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",27346.0747047557,27499.5560230957,27653.8987636081,27809.1077610713
"DN3 3RL","DN3","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"S26 6SW","S26","2021","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",27346.0747047557,27499.5560230957,27653.8987636081,27809.1077610713
"DN10 6BF","DN10","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",12766.7127194715,12838.3665827849,12910.4226072685,12982.8830500737
"S66 1BL","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S73 0FF","S73","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",28535.4937451433,28695.6507419618,28856.706628558,29018.6664499992
"S66 1EG","S66","2021","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S63 8FT","S63","2021","ROTHERHAM","BARNSLEY","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S26 6RB","S26","2021","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",27346.0747047557,27499.5560230957,27653.8987636081,27809.1077610713
"DN7 5BJ","DN7","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25996.0946571399,26141.9991396935,26288.7225190202,26436.2693912224
"S75 6GP","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S36 7AB","S36","2021","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S75 4LD","S75","2021","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S64 5SQ","S64","2021","MEXBOROUGH","ROTHERHAM","SOUTH YORKSHIRE",32424.8728807626,32606.8592276323,32789.8669826836,32973.901878625
"DN6 8QU","DN6","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"DN3 1DA","DN3","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"DN6 0LF","DN6","2021","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"S6 6GQ","S6","2021","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",61532.8933753642,61878.2500562952,62225.5450702139,62574.7892961188
"DN4 7AW","DN4","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S72 7BF","S72","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",26781.9985346252,26932.3139450544,27083.4730088272,27235.4804609936
"DN8 5BB","DN8","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",18269.0961842842,18371.6324713937,18474.7442489417,18578.4347468993
"S35 7AF","S35","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"DN3 2HZ","DN3","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"DN4 7PG","DN4","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S74 9DH","S74","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",18707.4699869138,18812.4666706206,18918.0526538744,19024.2312441507
"DN3 2BG","DN3","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"S36 2UA","S36","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S20 4TR","S20","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",33149.5100581213,33335.5634702097,33522.6611171025,33710.8088596237
"S35 7EB","S35","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S74 9JZ","S74","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",18707.4699869138,18812.4666706206,18918.0526538744,19024.2312441507
"DN5 7ZA","DN5","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",43165.5592063944,43407.8282342314,43651.4570100464,43896.4531654982
"S70 5US","S70","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",41026.5063140454,41256.7697922209,41488.3256365797,41721.1811005967
"S2 5AW","S2","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",47036.980860942,47300.9784514999,47566.4577427652,47833.4270508631
"DN9 3BA","DN9","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",21145.4621229836,21264.1421689713,21383.4883131144,21503.5042939248
"S2 5QY","S2","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",47036.980860942,47300.9784514999,47566.4577427652,47833.4270508631
"S35 9ZQ","S35","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S71 5HH","S71","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",47420.4258979409,47686.575594438,47954.2190704533,48223.3647099047
"DN10 6NB","DN10","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",12766.7127194715,12838.3665827849,12910.4226072685,12982.8830500737
"S35 9WX","S35","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S66 3QS","S66","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S71 5EH","S71","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",47420.4258979409,47686.575594438,47954.2190704533,48223.3647099047
"DN5 7EG","DN5","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",43165.5592063944,43407.8282342314,43651.4570100464,43896.4531654982
"S75 3TU","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S75 3LT","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"DN3 1BY","DN3","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"DN4 7AP","DN4","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S66 1BL","S66","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S75 4AT","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S25 2RJ","S25","2022","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE",22289.4592994843,22414.560091291,22540.3630180352,22666.8720204869
"S73 0FF","S73","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",28535.4937451433,28695.6507419618,28856.706628558,29018.6664499992
"DN6 9EL","DN6","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"S36 3ST","S36","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN6 7SN","DN6","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"S36 9PT","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S60 4JT","S60","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",39395.5445037803,39616.6541208805,39839.0047276253,40062.603289136
"DN2 4SE","DN2","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25933.7716345974,26079.3263258275,26225.6979506081,26372.8910940228
"DN12 1EX","DN12","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25477.4403508963,25620.4338581986,25764.2299242685,25908.8330535104
"S65 4NS","S65","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",37578.6699483036,37789.5822590246,38001.6783264585,38214.9647945037
"DN11 9FA","DN11","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",29948.8531377176,30116.9426903125,30285.9756545819,30455.9573254749
"S35 0FU","S35","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"S36 8YQ","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN12 3FA","DN12","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25477.4403508963,25620.4338581986,25764.2299242685,25908.8330535104
"S75 6GD","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S72 8LP","S72","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",26781.9985346252,26932.3139450544,27083.4730088272,27235.4804609936
"S75 3HZ","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"S36 6BZ","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S36 1BJ","S36","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"DN5 0QU","DN5","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",43165.5592063944,43407.8282342314,43651.4570100464,43896.4531654982
"DN11 0HB","DN11","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",29948.8531377176,30116.9426903125,30285.9756545819,30455.9573254749
"DN7 6HP","DN7","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",25996.0946571399,26141.9991396935,26288.7225190202,26436.2693912224
"S7 2LB","S7","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",18418.0376449367,18521.4098740226,18625.3622853164,18729.898135122
"DN5 9LN","DN5","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",43165.5592063944,43407.8282342314,43651.4570100464,43896.4531654982
"S66 1EG","S66","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",48784.1381369643,49057.9417419124,49333.2820843523,49610.167789306
"S2 5AS","S2","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",47036.980860942,47300.9784514999,47566.4577427652,47833.4270508631
"DN4 0DD","DN4","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S2 5AY","S2","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",47036.980860942,47300.9784514999,47566.4577427652,47833.4270508631
"S63 0BF","S63","2022","ROTHERHAM","BARNSLEY","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"S36 7AB","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S35 2PY","S35","2022","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE",43732.8043437728,43978.2570655201,44225.087403899,44473.3030908572
"DN9 3GT","DN9","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",21145.4621229836,21264.1421689713,21383.4883131144,21503.5042939248
"S63 7GG","S63","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",40241.6587589761,40467.5172379424,40694.6433597966,40923.0442392526
"DN5 7SY","DN5","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",43165.5592063944,43407.8282342314,43651.4570100464,43896.4531654982
"DN4 7NA","DN4","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",56423.4618492941,56740.1415703668,57058.5986734443,57378.8431341789
"S73 9HQ","S73","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",28535.4937451433,28695.6507419618,28856.706628558,29018.6664499992
"S62 5AH","S62","2022","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE",21101.0965815127,21219.5276235074,21338.6233661092,21458.3875399861
"S36 8YW","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
"S75 4PB","S75","2022","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE",46053.5446916695,46312.0226937162,46571.9514174824,46833.339005222
"DN6 0QU","DN6","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",32902.3306127832,33086.9967169107,33272.6992695019,33459.4440876796
"DN3 1EP","DN3","2022","DONCASTER","DONCASTER","SOUTH YORKSHIRE",31762.5587259464,31940.8277989209,32120.0974166769,32300.3731948259
"S36 8YB","S36","2022","SHEFFIELD","BARNSLEY","SOUTH YORKSHIRE",28887.2491096629,29049.3803524257,29212.4215655281,29376.3778562275
